MUNICIPIO,AGROPECUARIA,INDUSTRIA,ADM PUBLICA,SUBTOTAL,TOTAL,IMPOSTOS,PIB,PIB CAPITA
Valentim Gentil,20.005,88.700,46.761,110.647,266.113,26.205,  292.318 ,24.147
Valinhos,39.171,1.369.917,506.268,2.584.912,4.500.268,857.444,  5.357.712 ,45.043
Valparaíso,126.849,275.791,92.726,290.750,786.117,69.391,  855.508 ,36.501
Vargem,8.912,8.447,34.524,44.987,96.870,6.200,  103.070 ,10.814
Vargem Grande do Sul,57.997,120.205,150.656,494.277,823.134,87.665,  910.800 ,22.405
Vargem Grande Paulista,32.190,382.200,194.260,877.314,1.485.962,254.071,  1.740.033 ,35.580
Várzea Paulista,1.872,833.329,391.483,984.413,2.211.097,328.704,  2.539.801 ,21.978
Vera Cruz,11.754,7.071,39.188,59.071,117.084,4.529,  121.613 ,11.469
Vinhedo,11.125,2.379.509,378.540,3.476.728,6.245.902,1.839.136,  8.085.038 ,111.846
Viradouro,34.902,31.556,69.033,162.262,297.753,22.147,  319.900 ,17.820
Vista Alegre do Alto,24.834,121.741,34.656,115.414,296.645,33.905,  330.550 ,43.522
Vitória Brasil,8.642,1.563,11.143,12.175,33.523,1.449,  34.972 ,19.961
Votorantim,1.127,758.005,436.965,1.539.220,2.735.317,341.248,  3.076.565 ,26.638
Votuporanga,46.922,485.938,307.936,1.537.257,2.378.052,208.103,  2.586.156 ,29.017
Zacarias,32.690,6.059,18.215,16.857,73.820,1.963,  75.784 ,30.583
